date,time,temperature_°F,dew_point_°F,humidity_%,wind_dir,wind_speed_mph,wind_gust_mph,pressure_inHg,precip_rate_in/hr,precip_accum_in,uv_index,solar_w/m²
2024-10-01,20:24:00,54.1,51.2,90.0,WSW,4.0,5.1,29.46,0.0,0.15,0.0,0.0
2024-10-01,20:29:00,54.0,51.2,91.0,WSW,3.9,5.2,29.46,0.0,0.15,0.0,0.0
2024-10-01,20:34:00,53.8,51.3,91.0,WSW,3.2,4.0,29.46,0.07,0.16,0.0,0.0
2024-10-01,20:39:00,53.7,51.4,92.0,WSW,3.7,4.7,29.46,0.07,0.16,0.0,0.0
2024-10-01,20:44:00,53.6,51.4,92.0,WSW,3.2,4.0,29.46,0.07,0.16,0.0,0.0
2024-10-01,20:49:00,53.6,51.6,93.0,WSW,3.1,4.1,29.46,0.0,0.16,0.0,0.0
2024-10-01,20:54:00,53.5,51.5,93.0,WSW,3.0,3.7,29.46,0.0,0.16,0.0,0.0
2024-10-01,20:59:00,53.4,51.6,94.0,WSW,2.5,3.0,29.46,0.05,0.17,0.0,0.0
2024-10-01,21:04:00,53.4,51.6,94.0,WSW,1.8,2.2,29.46,0.05,0.17,0.0,0.0
2024-10-01,21:09:00,53.3,51.5,94.0,WSW,2.0,2.7,29.45,0.05,0.17,0.0,0.0
2024-10-01,21:14:00,53.2,51.4,94.0,WSW,2.0,2.6,29.45,0.07,0.18,0.0,0.0
2024-10-01,21:19:00,53.2,51.6,95.0,WSW,2.0,2.6,29.45,0.07,0.18,0.0,0.0
2024-10-01,21:24:00,53.1,51.6,95.0,WSW,1.3,2.0,29.45,0.07,0.18,0.0,0.0
2024-10-01,21:29:00,52.9,51.4,95.0,WSW,0.8,1.1,29.45,0.0,0.18,0.0,0.0
2024-10-01,21:34:00,52.8,51.3,95.0,WSW,0.1,0.4,29.45,0.0,0.18,0.0,0.0
2024-10-01,21:39:00,52.5,51.1,95.0,WSW,0.6,1.1,29.45,0.0,0.18,0.0,0.0
2024-10-01,21:44:00,52.5,51.1,95.0,WSW,0.5,0.7,29.45,0.0,0.18,0.0,0.0
2024-10-01,21:49:00,52.3,50.9,95.0,WSW,0.5,0.8,29.45,0.0,0.18,0.0,0.0
2024-10-01,21:54:00,52.2,50.7,95.0,WSW,0.7,1.0,29.44,0.0,0.18,0.0,0.0
2024-10-01,21:59:00,52.0,50.5,95.0,WSW,0.1,0.3,29.45,0.0,0.18,0.0,0.0
2024-10-01,22:04:00,52.0,50.5,95.0,WSW,0.7,1.3,29.45,0.0,0.18,0.0,0.0
2024-10-01,22:09:00,52.2,50.8,95.0,WSW,1.4,1.8,29.45,0.0,0.18,0.0,0.0
2024-10-01,22:14:00,52.2,50.9,95.0,WSW,1.6,2.4,29.45,0.0,0.18,0.0,0.0
2024-10-01,22:19:00,52.4,51.1,95.0,WSW,1.7,2.3,29.45,0.0,0.18,0.0,0.0
2024-10-01,22:24:00,52.3,50.9,95.0,WSW,0.5,0.8,29.45,0.0,0.18,0.0,0.0
2024-10-01,22:29:00,52.2,50.8,95.0,SW,0.3,0.7,29.45,0.0,0.18,0.0,0.0
2024-10-01,22:34:00,52.0,50.8,96.0,SW,0.3,0.7,29.45,0.0,0.18,0.0,0.0
2024-10-01,22:39:00,52.0,50.9,96.0,SSW,0.2,0.6,29.45,0.0,0.18,0.0,0.0
2024-10-01,22:44:00,51.9,50.8,96.0,SSW,0.3,0.6,29.45,0.0,0.18,0.0,0.0
2024-10-01,22:49:00,51.9,50.8,96.0,SSW,1.6,2.1,29.45,0.0,0.18,0.0,0.0
2024-10-01,22:54:00,51.9,50.8,96.0,SSW,1.1,1.8,29.45,0.0,0.18,0.0,0.0
2024-10-01,22:59:00,51.6,50.5,96.0,SSW,1.3,2.1,29.45,0.0,0.18,0.0,0.0
2024-10-01,23:04:00,51.6,50.5,96.0,SW,0.7,1.2,29.45,0.0,0.18,0.0,0.0
2024-10-01,23:09:00,51.4,50.3,96.0,SSW,0.5,0.8,29.45,0.0,0.18,0.0,0.0
2024-10-01,23:14:00,51.4,50.4,96.0,SSW,1.2,1.8,29.45,0.0,0.18,0.0,0.0
2024-10-01,23:19:00,51.4,50.3,96.0,SSW,1.0,1.4,29.45,0.0,0.18,0.0,0.0
2024-10-01,23:24:00,51.3,50.2,96.0,South,1.4,2.0,29.45,0.0,0.18,0.0,0.0
2024-10-01,23:29:00,51.1,50.0,96.0,SSW,1.0,1.5,29.45,0.0,0.18,0.0,0.0
2024-10-01,23:34:00,50.9,49.8,96.0,South,1.6,2.0,29.45,0.0,0.18,0.0,0.0
2024-10-01,23:39:00,51.1,50.0,96.0,South,2.1,2.8,29.45,0.0,0.18,0.0,0.0
2024-10-01,23:44:00,51.3,50.2,96.0,South,1.7,2.4,29.45,0.0,0.18,0.0,0.0
2024-10-01,23:49:00,51.3,50.2,96.0,South,1.6,2.3,29.46,0.0,0.18,0.0,0.0
2024-10-01,23:54:00,51.3,50.4,96.0,South,2.2,3.0,29.45,0.0,0.18,0.0,0.0
2024-10-01,23:59:00,51.3,50.2,96.0,South,2.0,2.8,29.46,0.0,0.18,0.0,0.0
2024-10-02,00:04:00,51.2,50.2,96.0,South,1.4,1.9,29.46,0.0,0.0,0.0,0.0
2024-10-02,00:09:00,51.1,50.3,97.0,South,1.0,1.5,29.46,0.0,0.0,0.0,0.0
2024-10-02,00:14:00,51.0,50.0,96.0,South,1.0,1.7,29.47,0.0,0.0,0.0,0.0
2024-10-02,00:19:00,50.7,50.0,97.0,South,1.1,1.5,29.47,0.0,0.0,0.0,0.0
2024-10-02,00:24:00,50.7,50.0,97.0,South,1.2,1.7,29.47,0.0,0.0,0.0,0.0
2024-10-02,00:29:00,50.7,50.0,97.0,SSW,1.1,1.5,29.47,0.0,0.0,0.0,0.0
2024-10-02,00:34:00,50.5,49.8,97.0,SSW,1.0,1.5,29.46,0.0,0.0,0.0,0.0
2024-10-02,00:39:00,50.4,49.7,97.0,SSW,1.1,1.7,29.47,0.0,0.0,0.0,0.0
2024-10-02,00:44:00,50.1,49.4,97.0,SSW,0.6,1.1,29.47,0.0,0.0,0.0,0.0
2024-10-02,00:49:00,49.8,49.1,97.0,SSW,0.7,1.1,29.47,0.0,0.0,0.0,0.0
2024-10-02,00:54:00,50.1,49.4,97.0,SSW,0.8,1.2,29.47,0.0,0.0,0.0,0.0
2024-10-02,00:59:00,50.2,49.5,97.0,SSW,0.5,0.9,29.47,0.0,0.0,0.0,0.0
2024-10-02,01:04:00,50.2,49.5,97.0,SSW,0.6,0.9,29.47,0.0,0.0,0.0,0.0
2024-10-02,01:09:00,50.0,49.3,97.0,SSW,0.7,1.1,29.47,0.0,0.0,0.0,0.0
2024-10-02,01:14:00,49.7,49.0,97.0,South,0.7,1.1,29.48,0.0,0.0,0.0,0.0
2024-10-02,01:19:00,50.0,49.3,97.0,SSW,0.8,1.0,29.48,0.0,0.0,0.0,0.0
2024-10-02,01:24:00,50.1,49.4,97.0,South,1.4,1.7,29.48,0.0,0.0,0.0,0.0
2024-10-02,01:29:00,50.1,49.4,97.0,SSW,0.7,1.2,29.48,0.0,0.0,0.0,0.0
2024-10-02,01:34:00,49.8,49.1,97.0,SSE,0.7,1.1,29.48,0.0,0.0,0.0,0.0
2024-10-02,01:39:00,49.8,49.1,97.0,SSE,1.1,1.7,29.48,0.0,0.0,0.0,0.0
2024-10-02,01:44:00,50.1,49.4,97.0,South,1.3,1.8,29.48,0.0,0.0,0.0,0.0
2024-10-02,01:49:00,50.1,49.4,97.0,SSW,0.6,1.1,29.49,0.0,0.0,0.0,0.0
2024-10-02,01:54:00,50.1,49.4,97.0,East,0.7,1.2,29.49,0.0,0.0,0.0,0.0
2024-10-02,01:59:00,50.1,49.4,97.0,SE,0.3,0.5,29.49,0.0,0.0,0.0,0.0
2024-10-02,02:04:00,50.4,49.6,97.0,SSE,0.6,1.2,29.5,0.0,0.0,0.0,0.0
2024-10-02,02:09:00,50.5,49.7,97.0,South,0.4,0.8,29.5,0.0,0.0,0.0,0.0
2024-10-02,02:14:00,50.6,49.9,97.0,South,0.1,0.2,29.5,0.0,0.0,0.0,0.0
2024-10-02,02:19:00,50.8,50.1,97.0,SE,1.0,1.3,29.5,0.0,0.0,0.0,0.0
2024-10-02,02:24:00,51.1,50.4,97.0,SSE,0.7,1.2,29.5,0.0,0.0,0.0,0.0
2024-10-02,02:29:00,51.3,50.5,97.0,SE,1.0,1.5,29.51,0.0,0.0,0.0,0.0
2024-10-02,02:34:00,51.3,50.5,97.0,SSE,0.8,1.4,29.51,0.0,0.0,0.0,0.0
2024-10-02,02:39:00,51.4,50.6,97.0,SSE,0.9,1.3,29.51,0.0,0.0,0.0,0.0
2024-10-02,02:44:00,51.4,50.7,97.0,SE,0.3,0.6,29.51,0.0,0.0,0.0,0.0
2024-10-02,02:49:00,51.4,50.7,97.0,South,0.5,0.9,29.51,0.0,0.0,0.0,0.0
2024-10-02,02:54:00,51.4,50.7,97.0,SSE,1.1,1.6,29.51,0.0,0.0,0.0,0.0
2024-10-02,02:59:00,51.4,50.7,97.0,South,0.8,1.2,29.51,0.0,0.0,0.0,0.0
2024-10-02,03:04:00,51.4,50.7,97.0,South,0.7,1.0,29.52,0.0,0.0,0.0,0.0
2024-10-02,03:09:00,51.4,50.7,97.0,South,0.7,1.2,29.52,0.0,0.0,0.0,0.0
2024-10-02,03:14:00,51.4,50.7,97.0,SSE,1.1,1.5,29.51,0.0,0.0,0.0,0.0
2024-10-02,03:19:00,51.4,50.7,97.0,South,0.8,1.0,29.51,0.0,0.0,0.0,0.0
2024-10-02,03:24:00,51.4,50.7,97.0,South,1.2,1.8,29.51,0.0,0.0,0.0,0.0
2024-10-02,03:29:00,51.3,50.6,97.0,South,1.5,2.2,29.51,0.0,0.0,0.0,0.0
2024-10-02,03:34:00,51.1,50.4,97.0,South,1.5,2.0,29.51,0.0,0.0,0.0,0.0
2024-10-02,03:39:00,50.7,50.0,97.0,SSW,0.4,0.8,29.51,0.0,0.0,0.0,0.0
2024-10-02,03:44:00,50.4,49.6,97.0,SSW,0.1,0.3,29.51,0.0,0.0,0.0,0.0
2024-10-02,03:49:00,50.0,49.3,97.0,SSW,0.0,0.0,29.52,0.0,0.0,0.0,0.0
2024-10-02,03:54:00,49.7,49.0,97.0,WSW,0.5,1.0,29.51,0.0,0.0,0.0,0.0
2024-10-02,03:59:00,48.9,48.2,97.0,West,0.8,1.1,29.52,0.0,0.0,0.0,0.0
2024-10-02,04:04:00,47.9,47.2,97.0,West,0.3,0.8,29.52,0.0,0.0,0.0,0.0
2024-10-02,04:09:00,47.8,47.1,97.0,West,0.0,0.0,29.52,0.0,0.0,0.0,0.0
2024-10-02,04:14:00,47.9,47.3,97.0,SW,0.0,0.0,29.52,0.0,0.0,0.0,0.0
2024-10-02,04:19:00,49.0,48.3,97.0,SW,0.0,0.0,29.52,0.0,0.0,0.0,0.0
2024-10-02,04:24:00,48.4,47.6,97.0,SW,0.0,0.0,29.53,0.0,0.0,0.0,0.0
2024-10-02,04:29:00,48.2,47.5,97.0,WSW,0.2,0.4,29.53,0.0,0.0,0.0,0.0
2024-10-02,04:34:00,48.2,47.5,97.0,WNW,2.1,2.1,29.53,0.0,0.0,0.0,0.0
2024-10-02,04:39:00,48.4,47.7,97.0,West,1.1,1.3,29.53,0.0,0.0,0.0,0.0
2024-10-02,04:44:00,47.8,47.1,97.0,West,0.2,0.5,29.53,0.0,0.0,0.0,0.0
2024-10-02,04:49:00,47.5,46.8,97.0,West,0.6,1.1,29.53,0.0,0.0,0.0,0.0
2024-10-02,04:54:00,47.7,46.9,97.0,West,0.5,0.9,29.54,0.0,0.0,0.0,0.0
2024-10-02,04:59:00,46.9,46.2,97.0,West,0.0,0.1,29.54,0.0,0.0,0.0,0.0
2024-10-02,05:04:00,46.9,46.1,97.0,West,0.2,0.3,29.54,0.05,0.01,0.0,0.0
2024-10-02,05:09:00,46.9,46.2,97.0,West,0.1,0.1,29.54,0.05,0.01,0.0,0.0
2024-10-02,05:14:00,46.7,45.9,97.0,West,0.0,0.0,29.54,0.05,0.01,0.0,0.0
2024-10-02,05:19:00,46.7,45.9,97.0,West,0.0,0.0,29.54,0.0,0.01,0.0,0.0
2024-10-02,05:24:00,46.8,46.0,97.0,South,0.3,0.5,29.54,0.0,0.01,0.0,0.0
2024-10-02,05:29:00,47.0,46.3,97.0,ESE,1.1,1.6,29.55,0.0,0.01,0.0,0.0
2024-10-02,05:34:00,47.1,46.4,97.0,ENE,1.0,1.3,29.54,0.0,0.01,0.0,0.0
2024-10-02,05:39:00,47.1,46.4,97.0,East,0.2,0.6,29.55,0.0,0.01,0.0,0.0
2024-10-02,05:44:00,47.1,46.4,97.0,SSW,0.0,0.2,29.55,0.0,0.01,0.0,0.0
2024-10-02,05:49:00,46.9,46.2,97.0,SW,0.0,0.0,29.55,0.0,0.01,0.0,0.0
2024-10-02,05:54:00,46.6,45.9,97.0,SW,0.0,0.0,29.55,0.0,0.01,0.0,0.0
2024-10-02,05:59:00,46.0,45.3,97.0,WSW,0.3,0.5,29.55,0.0,0.01,0.0,0.0
2024-10-02,06:04:00,45.5,44.8,97.0,WNW,1.6,2.1,29.55,0.0,0.01,0.0,0.0
2024-10-02,06:09:00,45.5,44.9,98.0,WNW,1.1,1.6,29.56,0.0,0.01,0.0,0.0
2024-10-02,06:14:00,45.6,45.0,98.0,WNW,0.6,1.1,29.55,0.0,0.01,0.0,0.0
2024-10-02,06:19:00,45.4,44.9,98.0,West,0.5,1.0,29.55,0.0,0.01,0.0,0.0
2024-10-02,06:24:00,45.2,44.7,98.0,West,0.0,0.0,29.55,0.0,0.01,0.0,0.0
2024-10-02,06:29:00,45.1,44.6,98.0,West,0.0,0.0,29.55,0.0,0.01,0.0,0.0
2024-10-02,06:34:00,45.1,44.6,98.0,WNW,0.2,0.3,29.55,0.0,0.01,0.0,0.0
2024-10-02,06:39:00,45.0,44.4,98.0,WNW,1.8,2.2,29.55,0.0,0.01,0.0,0.0
2024-10-02,06:44:00,44.5,44.0,98.0,West,0.3,0.5,29.55,0.0,0.01,0.0,0.0
2024-10-02,06:49:00,44.4,43.9,98.0,South,0.0,0.2,29.55,0.0,0.01,0.0,0.0
2024-10-02,06:54:00,44.7,44.1,98.0,SSW,0.0,0.1,29.55,0.0,0.01,0.0,0.0
2024-10-02,06:59:00,44.8,44.2,98.0,SW,0.0,0.0,29.56,0.0,0.01,0.0,0.0
2024-10-02,07:04:00,45.0,44.4,98.0,SW,0.0,0.0,29.56,0.0,0.01,0.0,0.0
2024-10-02,07:09:00,44.6,44.1,98.0,SW,0.0,0.0,29.56,0.0,0.01,0.0,0.0
2024-10-02,07:14:00,44.0,43.4,98.0,SW,0.0,0.0,29.56,0.0,0.01,0.0,0.0
2024-10-02,07:19:00,43.9,43.3,98.0,SW,0.0,0.0,29.56,0.0,0.01,0.0,0.0
2024-10-02,07:24:00,43.3,42.8,98.0,SW,0.0,0.1,29.57,0.0,0.01,0.0,0.1
2024-10-02,07:29:00,43.8,43.3,98.0,SW,0.1,0.4,29.57,0.0,0.01,0.0,0.2
2024-10-02,07:34:00,43.9,43.3,98.0,SW,0.3,1.1,29.58,0.0,0.01,0.0,0.4
2024-10-02,07:39:00,44.3,43.8,98.0,SW,0.1,0.2,29.57,0.0,0.01,0.0,0.8
2024-10-02,07:44:00,44.3,43.8,98.0,SW,0.0,0.0,29.58,0.0,0.01,0.0,1.6
2024-10-02,07:49:00,44.3,43.8,98.0,SW,0.0,0.0,29.58,0.0,0.01,0.0,2.7
2024-10-02,07:54:00,44.5,44.0,98.0,SW,0.0,0.0,29.59,0.0,0.01,0.0,4.4
2024-10-02,07:59:00,44.2,43.7,98.0,WNW,1.5,1.8,29.58,0.0,0.01,0.0,6.4
2024-10-02,08:04:00,43.8,43.2,98.0,West,0.3,0.3,29.59,0.0,0.01,0.0,8.6
2024-10-02,08:09:00,43.2,42.6,98.0,West,0.0,0.0,29.59,0.0,0.01,0.0,11.6
2024-10-02,08:14:00,43.4,42.9,98.0,West,0.0,0.0,29.58,0.0,0.01,0.0,15.9
2024-10-02,08:19:00,43.9,43.3,98.0,West,0.7,0.9,29.59,0.0,0.01,0.0,19.2
2024-10-02,08:24:00,44.2,43.7,98.0,WSW,0.0,0.0,29.59,0.0,0.01,0.0,22.6
2024-10-02,08:29:00,44.5,44.0,98.0,WSW,0.0,0.0,29.6,0.0,0.01,0.0,24.3
2024-10-02,08:34:00,44.8,44.2,98.0,WSW,0.0,0.0,29.6,0.0,0.01,0.0,27.4
2024-10-02,08:39:00,45.8,45.2,98.0,WSW,0.0,0.0,29.6,0.0,0.01,0.0,32.8
2024-10-02,08:44:00,46.3,45.8,98.0,WSW,0.0,0.0,29.6,0.0,0.01,0.0,37.2
2024-10-02,08:49:00,47.2,46.7,98.0,WSW,0.0,0.0,29.6,0.0,0.01,0.0,37.2
2024-10-02,08:54:00,48.2,47.7,98.0,WSW,0.0,0.1,29.6,0.0,0.01,0.0,37.5
2024-10-02,08:59:00,48.2,47.7,98.0,WSW,0.0,0.2,29.61,0.0,0.01,0.0,34.0
2024-10-02,09:04:00,49.5,49.0,98.0,WSW,0.0,0.0,29.6,0.0,0.01,0.0,30.8
2024-10-02,09:09:00,50.4,49.8,98.0,WSW,0.1,0.1,29.61,0.0,0.01,0.0,31.8
2024-10-02,09:14:00,50.6,50.0,98.0,WSW,0.1,0.2,29.61,0.0,0.01,0.0,34.6
2024-10-02,09:19:00,51.0,50.4,98.0,WSW,0.5,0.6,29.61,0.0,0.01,0.0,38.1
2024-10-02,09:24:00,49.6,49.1,98.0,WSW,0.0,0.0,29.61,0.0,0.01,0.0,44.8
2024-10-02,09:29:00,50.4,49.8,98.0,WSW,0.0,0.0,29.61,0.0,0.01,0.0,51.6
2024-10-02,09:34:00,51.4,50.8,98.0,WSW,0.0,0.1,29.62,0.0,0.01,0.0,58.2
2024-10-02,09:39:00,52.2,51.6,98.0,WSW,0.0,0.1,29.62,0.0,0.01,0.0,65.3
2024-10-02,09:44:00,53.0,52.3,97.0,WSW,0.0,0.1,29.62,0.0,0.01,0.0,83.1
2024-10-02,09:49:00,53.8,53.1,97.0,WSW,0.2,0.3,29.62,0.0,0.01,0.0,86.0
2024-10-02,09:54:00,53.1,52.0,96.0,WSW,0.4,0.7,29.62,0.0,0.01,1.0,109.5
2024-10-02,09:59:00,53.5,52.5,96.0,SSW,0.3,0.5,29.62,0.0,0.01,1.0,139.6
2024-10-02,10:04:00,54.1,53.0,96.0,South,0.4,0.7,29.62,0.0,0.01,1.0,144.4
2024-10-02,10:09:00,54.7,53.4,95.0,South,0.4,0.9,29.62,0.0,0.01,1.0,142.7
2024-10-02,10:14:00,55.1,53.4,94.0,South,0.8,1.2,29.63,0.0,0.01,1.0,156.9
2024-10-02,10:19:00,56.1,53.9,92.0,South,1.0,1.5,29.62,0.0,0.01,1.0,156.9
2024-10-02,10:24:00,56.4,53.6,90.0,East,1.4,2.0,29.62,0.0,0.01,1.0,139.3
2024-10-02,10:29:00,56.2,52.9,89.0,ESE,2.4,3.2,29.63,0.0,0.01,1.0,108.2
2024-10-02,10:34:00,56.8,53.2,88.0,SSE,0.9,1.3,29.63,0.0,0.01,1.0,102.8
2024-10-02,10:39:00,57.1,53.4,87.0,NE,1.6,2.2,29.63,0.0,0.01,1.0,110.6
2024-10-02,10:44:00,57.2,53.2,86.0,East,1.4,1.8,29.63,0.0,0.01,1.0,115.2
2024-10-02,10:49:00,57.5,52.8,84.0,SE,1.4,1.8,29.63,0.0,0.01,1.0,131.1
2024-10-02,10:54:00,58.0,52.6,82.0,SE,1.1,1.4,29.63,0.0,0.01,1.0,144.1
2024-10-02,10:59:00,58.7,53.1,82.0,SE,1.3,1.9,29.63,0.0,0.01,1.0,186.4
2024-10-02,11:04:00,58.8,53.3,82.0,ESE,1.7,2.4,29.63,0.0,0.01,2.0,224.1
2024-10-02,11:09:00,59.0,53.2,81.0,ESE,2.3,3.0,29.63,0.0,0.01,2.0,273.4
2024-10-02,11:14:00,59.1,53.0,80.0,ESE,2.2,3.1,29.64,0.0,0.01,2.0,231.5
2024-10-02,11:19:00,59.2,52.9,79.0,East,2.1,2.8,29.64,0.0,0.01,1.0,187.6
2024-10-02,11:24:00,59.3,53.2,80.0,ESE,1.5,2.0,29.64,0.0,0.01,1.0,163.6
2024-10-02,11:29:00,59.3,52.7,79.0,East,2.2,3.1,29.64,0.0,0.01,1.0,176.3
2024-10-02,11:34:00,60.0,53.1,78.0,ESE,2.0,2.9,29.64,0.0,0.01,1.0,190.5
2024-10-02,11:39:00,59.5,52.5,78.0,ESE,3.2,4.2,29.64,0.0,0.01,2.0,231.8
2024-10-02,11:44:00,59.4,52.3,77.0,ESE,2.4,3.0,29.64,0.0,0.01,2.0,300.1
2024-10-02,11:49:00,59.9,52.6,77.0,ESE,2.1,2.9,29.64,0.0,0.01,3.0,344.7
2024-10-02,11:54:00,60.2,52.9,77.0,East,2.5,3.4,29.64,0.0,0.01,3.0,361.2
2024-10-02,11:59:00,60.2,52.8,77.0,East,1.9,2.7,29.64,0.0,0.01,3.0,379.8
2024-10-02,12:04:00,60.3,53.0,77.0,East,2.6,3.7,29.64,0.0,0.01,3.0,403.9
2024-10-02,12:09:00,60.2,52.6,76.0,East,2.0,2.7,29.64,0.0,0.01,4.0,421.4
2024-10-02,12:14:00,60.6,52.7,75.0,ESE,3.0,4.2,29.64,0.0,0.01,4.0,460.8
2024-10-02,12:19:00,60.8,53.0,75.0,ESE,2.7,3.6,29.64,0.0,0.01,4.0,478.1
2024-10-02,12:24:00,61.3,52.7,73.0,East,2.5,3.3,29.64,0.0,0.01,4.0,488.7
2024-10-02,12:29:00,61.2,52.9,74.0,ENE,3.6,4.7,29.64,0.0,0.01,2.0,289.3
2024-10-02,12:34:00,60.6,52.2,74.0,ENE,2.5,3.7,29.65,0.0,0.01,5.0,548.2
2024-10-02,12:39:00,61.2,52.5,73.0,ENE,3.8,5.1,29.65,0.0,0.01,4.0,420.3
2024-10-02,12:44:00,60.8,52.5,74.0,ESE,1.6,2.3,29.65,0.0,0.01,3.0,314.7
2024-10-02,12:49:00,60.8,52.0,73.0,East,3.7,5.0,29.65,0.0,0.01,3.0,345.9
2024-10-02,12:54:00,60.7,52.4,74.0,East,3.8,5.2,29.65,0.0,0.01,3.0,341.2
2024-10-02,12:59:00,60.4,52.1,74.0,East,3.7,4.7,29.65,0.0,0.01,2.0,209.9
2024-10-02,13:04:00,60.3,52.6,75.0,ENE,2.5,3.3,29.65,0.0,0.01,2.0,265.8
2024-10-02,13:09:00,60.6,52.6,75.0,ENE,3.8,4.9,29.65,0.0,0.01,4.0,469.6
2024-10-02,13:14:00,60.7,52.2,74.0,ENE,4.5,6.1,29.66,0.0,0.01,2.0,302.3
2024-10-02,13:19:00,60.6,52.2,74.0,NE,3.3,4.4,29.66,0.0,0.01,5.0,613.3
2024-10-02,13:24:00,61.3,52.9,74.0,NE,4.4,5.8,29.65,0.0,0.01,5.0,513.5
2024-10-02,13:29:00,61.4,53.3,74.0,NE,4.0,5.3,29.65,0.0,0.01,4.0,416.5
2024-10-02,13:34:00,61.3,53.1,74.0,NE,3.6,4.7,29.65,0.0,0.01,2.0,307.0
2024-10-02,13:39:00,60.9,53.2,76.0,NNE,3.8,4.9,29.66,0.0,0.01,1.0,191.9
2024-10-02,13:44:00,60.5,53.4,77.0,NNE,4.8,6.2,29.65,0.0,0.01,1.0,178.8
2024-10-02,13:49:00,60.1,53.3,78.0,North,5.7,6.8,29.66,0.0,0.01,2.0,207.8
2024-10-02,13:54:00,59.9,53.3,79.0,North,5.2,6.5,29.66,0.0,0.01,1.0,205.2
2024-10-02,13:59:00,59.9,53.5,79.0,North,5.0,6.6,29.66,0.0,0.01,1.0,191.2
2024-10-02,14:04:00,59.8,53.5,79.0,North,4.4,5.9,29.66,0.0,0.01,1.0,183.7
2024-10-02,14:09:00,59.5,53.2,79.0,NNE,4.7,6.1,29.66,0.0,0.01,1.0,163.4
2024-10-02,14:14:00,59.5,53.5,81.0,North,5.7,7.1,29.67,0.0,0.01,1.0,151.5
2024-10-02,14:19:00,59.2,53.5,82.0,North,5.8,7.0,29.67,0.0,0.01,1.0,141.0
2024-10-02,14:24:00,59.0,54.0,83.0,North,5.8,7.4,29.66,0.0,0.01,1.0,124.4
2024-10-02,14:29:00,58.7,54.2,85.0,NNE,4.7,5.9,29.67,0.0,0.01,1.0,131.4
2024-10-02,14:34:00,58.7,54.2,85.0,NNE,4.1,5.4,29.67,0.0,0.01,1.0,161.3
2024-10-02,14:39:00,58.9,54.4,85.0,NE,4.3,5.7,29.67,0.0,0.01,1.0,170.9
2024-10-02,14:44:00,59.0,54.4,85.0,NE,4.8,6.5,29.66,0.0,0.01,2.0,207.6
2024-10-02,14:49:00,59.1,54.5,85.0,NNE,5.1,6.6,29.67,0.0,0.01,2.0,293.8
2024-10-02,14:54:00,58.9,54.3,85.0,NNE,5.4,7.3,29.67,0.0,0.01,1.0,169.6
2024-10-02,14:59:00,58.7,54.1,85.0,NNE,5.5,7.2,29.67,0.0,0.01,3.0,322.2
2024-10-02,15:04:00,58.8,54.1,84.0,NNE,5.7,7.2,29.67,0.0,0.01,2.0,285.4
2024-10-02,15:09:00,59.1,54.2,84.0,NNE,4.6,6.0,29.67,0.0,0.01,3.0,313.9
2024-10-02,15:14:00,59.3,54.4,84.0,North,5.1,6.3,29.68,0.0,0.01,2.0,261.3
2024-10-02,15:19:00,59.3,54.3,84.0,North,5.5,6.9,29.67,0.0,0.01,1.0,196.6
2024-10-02,15:24:00,59.2,54.3,84.0,NNE,5.9,7.9,29.67,0.0,0.01,2.0,242.0
2024-10-02,15:29:00,59.6,54.6,84.0,NNE,5.5,7.4,29.67,0.0,0.01,2.0,286.8
2024-10-02,15:34:00,59.3,54.1,83.0,NNE,5.4,7.4,29.68,0.0,0.01,2.0,222.2
2024-10-02,15:39:00,58.8,53.7,83.0,NNE,5.9,8.3,29.67,0.0,0.01,1.0,187.8
2024-10-02,15:44:00,58.4,53.3,83.0,NE,5.1,7.3,29.67,0.0,0.01,1.0,174.9
2024-10-02,15:49:00,58.2,53.1,83.0,NNE,5.3,7.1,29.68,0.0,0.01,2.0,240.7
2024-10-02,15:54:00,58.3,53.1,83.0,NNE,4.8,6.3,29.68,0.0,0.01,2.0,292.4
2024-10-02,15:59:00,58.9,53.7,83.0,North,7.3,9.2,29.68,0.0,0.01,3.0,311.2
2024-10-02,16:04:00,59.4,54.0,83.0,NE,5.4,6.8,29.68,0.0,0.01,2.0,244.8
2024-10-02,16:09:00,59.3,53.8,82.0,NNE,4.7,6.4,29.68,0.0,0.01,2.0,250.0
2024-10-02,16:14:00,59.6,53.6,80.0,NNE,5.0,6.7,29.68,0.0,0.01,2.0,290.5
2024-10-02,16:19:00,59.8,53.9,81.0,NNE,5.7,7.8,29.68,0.0,0.01,1.0,191.1
2024-10-02,16:24:00,58.2,52.8,82.0,NE,4.8,6.4,29.69,0.0,0.01,2.0,246.8
2024-10-02,16:29:00,58.8,53.0,81.0,NNE,4.8,6.1,29.68,0.0,0.01,2.0,270.7
2024-10-02,16:34:00,58.5,52.6,81.0,NNE,6.5,8.5,29.69,0.0,0.01,1.0,167.5
2024-10-02,16:39:00,57.8,52.4,82.0,NE,4.8,6.6,29.68,0.0,0.01,1.0,197.1
2024-10-02,16:44:00,57.8,52.1,81.0,ENE,4.1,5.8,29.69,0.0,0.01,1.0,196.1
2024-10-02,16:49:00,58.1,51.8,80.0,ENE,5.0,6.8,29.69,0.0,0.01,1.0,179.7
2024-10-02,16:54:00,57.8,52.0,81.0,NE,2.7,4.0,29.69,0.0,0.01,2.0,219.9
